LAT_ZONA,LON_ZONA,cantidad_siniestros,criticidad_total,criticidad_promedio,localidad_predominante,barrio_predominante,via_predominante,clase_predominante,gravedad_predominante,criticidad_2016,criticidad_2017,criticidad_2018,criticidad_2019,anios_activos,tipo_hotspot,prioridad_intervencion,siniestros_solo_danos,siniestros_con_heridos,siniestros_con_muertos,criticidad_fatalidad_alta,rank_base,rank_fatalidad_alta,variacion_ranking_fatalidad,score_volumen,score_criticidad_total,score_severidad_promedio,score_persistencia,score_fatalidad,IPI,rank_IPI,prioridad_IPI,rank_criticidad_total,rank_volumen,rank_muertes,familia_analitica
4.624,-74.179,120,256,2.1333333333333333,BOSA,CHICALA,SIN_NMG,CHOQUE,CON HERIDOS,46.0,46.0,84.0,80.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,54,64,2,424,122.0,102.0,20.0,0.9868067717454758,0.9928488032691185,0.7190893169877408,1.0,0.9427904261529481,92.83070636310565,68,Prioridad 2 - Auditoría de seguridad vial,123,225,319,Hotspot robusto integral
4.668,-74.073,200,300,1.5,BARRIOS UNIDOS,ONCE DE NOVIEMBRE,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,56.0,124.0,50.0,70.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,158,34,8,528,79.0,59.0,20.0,0.9956509048453006,0.9954173963806188,0.40379451255107995,1.0,0.998861646234676,87.87448920023351,514,Seguimiento,79,75,23,Hotspot de carga acumulada
4.687,-74.16,140,236,1.6857142857142857,FONTIBON,SAN PABLO JERICO,AVENIDA CENTENARIO,CHOQUE,SOLO DANOS,72.0,28.0,50.0,86.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,96,40,4,396,144.0,124.0,20.0,0.9904553415061296,0.9915061295971979,0.5119381202568594,1.0,0.9885872737886748,89.64973730297723,305,Prioridad 3 - Monitoreo y gestión preventiva,146,163,187,Hotspot de carga acumulada
4.614,-74.135,100,192,1.92,KENNEDY,PROVIVIENDA,AVENIDA PRIMERO DE MAYO,CHOQUE,SOLO DANOS,48.0,54.0,48.0,42.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,56,42,2,316,225.0,206.0,19.0,0.9809982486865149,0.9866316403969644,0.5863397548161121,1.0,0.9427904261529481,89.9352014010508,277,Prioridad 3 - Monitoreo y gestión preventiva,228,322,440,Hotspot preventivo prioritario
4.759,-74.077,76,120,1.5789473684210527,SUBA,LAS MERCEDES SUBA RURAL,AVENIDA SAN JOSE,CHOQUE,SOLO DANOS,24.0,48.0,28.0,20.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,56,18,2,196,591.0,572.0,19.0,0.9689433741973147,0.9651780502043199,0.4408639813193228,1.0,0.9427904261529481,86.35551663747812,684,Seguimiento,595,531,736,Seguimiento
4.698,-74.094,92,168,1.826086956521739,ENGATIVA,LA GRANJA,AVENIDA MEDELLIN,CHOQUE,SOLO DANOS,32.0,24.0,76.0,36.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,56,34,2,276,306.0,287.0,19.0,0.9781377699941622,0.982019848219498,0.5589025102159954,1.0,0.9427904261529481,89.23701109165208,339,Prioridad 3 - Monitoreo y gestión preventiva,308,374,481,Hotspot preventivo prioritario
4.711,-74.113,82,138,1.6829268292682926,ENGATIVA,BOCHICA II,AVENIDA MEDELLIN,CHOQUE,SOLO DANOS,30.0,30.0,34.0,44.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,56,24,2,226,456.0,438.0,18.0,0.9723000583771162,0.9730005837711617,0.5116754232340922,1.0,0.9427904261529481,87.99532983070637,507,Seguimiento,462,471,605,Seguimiento
4.619,-74.139,168,308,1.8333333333333333,KENNEDY,HIPOTECHO OCCIDENTAL,AVENIDA PRIMERO DE MAYO,CHOQUE,SOLO DANOS,122.0,62.0,106.0,18.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,104,58,6,544,72.0,54.0,18.0,0.9935201401050788,0.9957968476357268,0.5607997664915353,1.0,0.9967308814944542,90.9369527145359,186,Prioridad 2 - Auditoría de seguridad vial,72,111,56,Hotspot robusto integral
4.581,-74.102,136,284,2.088235294117647,ANTONIO NARIÑO,CIUDAD JARDIN SUR,AVENIDA PRIMERO DE MAYO,CHOQUE,CON HERIDOS,104.0,68.0,64.0,48.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,66,66,4,496,92.0,74.0,18.0,0.989492119089317,0.9946584938704028,0.7110916520723877,1.0,0.9885872737886748,93.67659077641565,36,Prioridad 1 - Intervención prioritaria,92,177,104,Hotspot robusto integral
4.595,-74.145,98,182,1.8571428571428572,KENNEDY,LAS DELICIAS,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,46.0,18.0,60.0,58.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,58,38,2,298,255.0,238.0,17.0,0.9802101576182136,0.9849678925861063,0.5685931115002919,1.0,0.9427904261529481,89.5312317571512,313,Prioridad 3 - Monitoreo y gestión preventiva,257,336,462,Hotspot preventivo prioritario
4.768,-74.043,130,182,1.4,USAQUEN,EL CEREZO,AVENIDA PASEO DE LOS LIBERTADORES,CHOQUE,SOLO DANOS,36.0,44.0,40.0,62.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,108,18,4,298,255.0,238.0,17.0,0.98861646234676,0.9849678925861063,0.3613543490951547,1.0,0.9885872737886748,86.47051955633393,673,Seguimiento,260,196,254,Seguimiento
4.596,-74.161,86,146,1.697674418604651,BOSA,VILLA DEL RIO,AVENIDA DEL SUR,CHOQUE,SOLO DANOS,16.0,44.0,36.0,50.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,58,26,2,238,396.0,380.0,16.0,0.9745475773496789,0.9764448336252189,0.5134851138353765,1.0,0.9427904261529481,88.14535901926443,474,Prioridad 3 - Monitoreo y gestión preventiva,401,433,580,Hotspot preventivo prioritario
4.702,-74.1,78,122,1.564102564102564,ENGATIVA,LA GRANJA,AVENIDA MEDELLIN,CHOQUE,SOLO DANOS,50.0,16.0,36.0,20.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,58,18,2,198,575.0,559.0,16.0,0.97025685931115,0.9660537069468769,0.4300350262697023,1.0,0.9427904261529481,86.18272037361353,705,Seguimiento,579,507,750,Seguimiento
4.607,-74.074,184,368,2.0,SANTA FE,VERACRUZ,AVENIDA CIUDAD DE LIMA,CHOQUE,SOLO DANOS,110.0,106.0,60.0,92.0,4,Hotspot severo,Prioridad 1 - Revisión urgente por severidad,98,80,6,648,45.0,29.0,16.0,0.9949211908931699,0.9973730297723292,0.648598949211909,1.0,0.9967308814944542,92.75248102743724,70,Prioridad 2 - Auditoría de seguridad vial,45,87,44,Hotspot robusto integral
4.604,-74.1,83,131,1.5783132530120483,LOS MARTIRES,VERAGUAS,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,29.0,37.0,39.0,26.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,61,20,2,211,520.0,504.0,16.0,0.9727378867483947,0.9697022767075306,0.44080560420315235,1.0,0.9427904261529481,86.52072387624052,672,Seguimiento,520,468,728,Seguimiento
4.73,-74.101,100,196,1.96,SUBA,LAGO DE SUBA,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,50.0,42.0,50.0,54.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,54,44,2,324,213.0,198.0,15.0,0.9809982486865149,0.9874489200233508,0.59241097489784,1.0,0.9427904261529481,90.07297139521307,264,Prioridad 3 - Monitoreo y gestión preventiva,214,321,436,Hotspot preventivo prioritario
4.698,-74.109,68,104,1.5294117647058822,ENGATIVA,FLORENCIA,AVENIDA CHILE,CHOQUE,SOLO DANOS,2.0,22.0,36.0,44.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,52,14,2,172,754.0,739.0,15.0,0.961646234676007,0.9551079976649154,0.42218330414477523,1.0,0.9427904261529481,85.63455925277293,775,Seguimiento,766,652,805,Seguimiento
4.738,-74.085,154,282,1.8311688311688312,SUBA,SUBA URBANO,AVENIDA TRANSVERSAL DE SUBA,CHOQUE,SOLO DANOS,90.0,68.0,46.0,78.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,94,56,4,474,94.0,80.0,14.0,0.9921190893169878,0.9945417396380619,0.5592527729130181,1.0,0.9885872737886748,90.69001751313486,212,Prioridad 3 - Monitoreo y gestión preventiva,94,135,150,Hotspot de carga acumulada
4.703,-74.102,100,180,1.8,ENGATIVA,PARIS,AVENIDA MEDELLIN,CHOQUE,SOLO DANOS,22.0,68.0,60.0,30.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,62,36,2,292,263.0,250.0,13.0,0.9809982486865149,0.9845300642148278,0.5462346760070053,1.0,0.9427904261529481,89.09106830122593,361,Prioridad 3 - Monitoreo y gestión preventiva,265,323,500,Hotspot preventivo prioritario
4.576,-74.095,148,332,2.2432432432432434,SAN CRISTOBAL,VEINTE DE JULIO,AVENIDA FERNANDO MAZUERA,CHOQUE,CON HERIDOS,58.0,50.0,86.0,138.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,60,84,4,580,59.0,47.0,12.0,0.9914769410391127,0.9966141272621133,0.7460011675423234,1.0,0.9885872737886748,94.45359019264447,11,Prioridad 1 - Intervención prioritaria,59,146,90,Hotspot robusto integral
4.689,-74.065,204,380,1.8627450980392157,BARRIOS UNIDOS,ANDES NORTE,AVENIDA ESPANA,CHOQUE,SOLO DANOS,134.0,86.0,72.0,88.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,122,76,6,652,40.0,28.0,12.0,0.9957968476357268,0.9976941039112668,0.5729713952130765,1.0,0.9967308814944542,91.26386456509049,163,Prioridad 2 - Auditoría de seguridad vial,40,73,51,Hotspot robusto integral
4.567,-74.127,116,236,2.0344827586206895,TUNJUELITO,SANTA LUCIA,AVENIDA CARACAS,CHOQUE,SOLO DANOS,66.0,36.0,42.0,92.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,58,56,2,388,144.0,132.0,12.0,0.9857851722124927,0.9915061295971979,0.7039112667834209,1.0,0.9427904261529481,92.47985989492118,85,Prioridad 2 - Auditoría de seguridad vial,145,240,333,Hotspot robusto integral
4.698,-74.141,64,88,1.375,FONTIBON,AEROPUERTO EL DORADO,SIN_NMG,CHOQUE,SOLO DANOS,0.0,8.0,24.0,56.0,3,Hotspot exploratorio,Prioridad 3 - Seguimiento,54,8,2,144,1013.0,1002.0,11.0,0.9575014594279042,0.9398423817863397,0.34947460595446583,0.75,0.9427904261529481,78.79217746643316,1435,Seguimiento,1032,730,1145,Seguimiento
4.692,-74.108,62,78,1.2580645161290323,ENGATIVA,SANTA HELENITA,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,12.0,20.0,26.0,20.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,56,4,2,126,1232.0,1221.0,11.0,0.9554874489200234,0.9265032107413894,0.31368943374197317,1.0,0.9427904261529481,82.76941039112667,976,Seguimiento,1246,763,986,Seguimiento
4.717,-74.093,208,380,1.8269230769230769,SUBA,SANTA TERESA DE SUBA,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,108.0,84.0,88.0,100.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,128,74,6,648,40.0,29.0,11.0,0.99620548744892,0.9976941039112668,0.5589608873321658,1.0,0.9967308814944542,90.99182720373614,182,Prioridad 2 - Auditoría de seguridad vial,41,64,55,Hotspot robusto integral
4.617,-74.153,186,338,1.8172043010752688,KENNEDY,TIMIZA,AVENIDA PRIMERO DE MAYO,CHOQUE,SOLO DANOS,58.0,96.0,86.0,98.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,116,64,6,586,55.0,44.0,11.0,0.9950379451255108,0.9968476357267951,0.5576182136602452,1.0,0.9967308814944542,90.9246935201401,189,Prioridad 2 - Auditoría de seguridad vial,55,86,57,Hotspot robusto integral
4.684,-74.092,138,266,1.9275362318840579,ENGATIVA,BONANZA,AVENIDA CHILE,CHOQUE,SOLO DANOS,52.0,70.0,68.0,76.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,76,60,2,426,112.0,101.0,11.0,0.9900175131348511,0.9934909515469936,0.587711617046118,1.0,0.9427904261529481,90.28021015761821,245,Prioridad 3 - Monitoreo y gestión preventiva,112,169,424,Hotspot de carga acumulada
4.581,-74.142,158,246,1.5569620253164558,TUNJUELITO,MUZU,AVENIDA JORGE GAITAN CORTES,CHOQUE,SOLO DANOS,26.0,80.0,64.0,76.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,118,36,4,398,133.0,122.0,11.0,0.9927320490367776,0.9922650321074139,0.42895504962054876,1.0,0.9885872737886748,88.05078809106831,494,Prioridad 3 - Monitoreo y gestión preventiva,133,126,226,Hotspot de carga acumulada
4.611,-74.075,182,422,2.318681318681319,SANTA FE,SANTA FE,AVENIDA CARACAS,CHOQUE,CON HERIDOS,84.0,100.0,124.0,114.0,4,Hotspot severo,Prioridad 1 - Revisión urgente por severidad,66,112,4,726,28.0,17.0,11.0,0.9947168709865732,0.9983946293053123,0.7533566841798015,1.0,0.9885872737886748,94.70110916520724,7,Prioridad 1 - Intervención prioritaria,28,90,87,Hotspot robusto integral
4.65,-74.065,142,274,1.9295774647887325,CHAPINERO,CHAPINERO NORTE,AVENIDA JOSE CELESTINO MUTIS,CHOQUE,SOLO DANOS,56.0,84.0,60.0,74.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,78,62,2,438,105.0,95.0,10.0,0.9908347927612376,0.993928779918272,0.587974314068885,1.0,0.9427904261529481,90.31056625802685,242,Prioridad 3 - Monitoreo y gestión preventiva,105,157,423,Hotspot de carga acumulada
4.638,-74.098,152,232,1.5263157894736843,TEUSAQUILLO,ORTEZAL,AVENIDA LUIS CARLOS GALAN,CHOQUE,SOLO DANOS,30.0,48.0,74.0,80.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,116,32,4,376,151.0,141.0,10.0,0.9919147694103911,0.9910974897840047,0.421774664331582,1.0,0.9885872737886748,87.86748394629305,515,Seguimiento,153,140,229,Hotspot de carga acumulada
4.602,-74.102,216,428,1.9814814814814814,PUENTE ARANDA,LA ASUNCION,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,92.0,84.0,134.0,118.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,116,94,6,736,25.0,15.0,10.0,0.9966725043782837,0.998598949211909,0.5937536485697607,1.0,0.9967308814944542,91.71511967308815,136,Prioridad 2 - Auditoría de seguridad vial,25,57,47,Hotspot robusto integral
4.654,-74.142,194,298,1.5360824742268042,KENNEDY,EL TINTAL IV,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,94.0,54.0,86.0,64.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,148,40,6,498,81.0,72.0,9.0,0.9953006421482778,0.9953006421482778,0.42399299474605956,1.0,0.9967308814944542,88.22650321074138,464,Prioridad 3 - Monitoreo y gestión preventiva,81,81,72,Hotspot de carga acumulada
4.647,-74.065,222,482,2.171171171171171,CHAPINERO,CHAPINERO OCCIDENTAL,AVENIDA CARACAS,CHOQUE,CON HERIDOS,182.0,100.0,104.0,96.0,4,Hotspot severo,Prioridad 1 - Revisión urgente por severidad,100,114,8,870,15.0,6.0,9.0,0.9969352014010507,0.9991535318155284,0.7269118505545826,1.0,0.998861646234676,94.43724460011677,13,Prioridad 1 - Intervención prioritaria,15,53,12,Hotspot robusto integral
4.606,-74.142,140,280,2.0,KENNEDY,PROVIVIENDA,AVENIDA BOYACA,CHOQUE,SOLO DANOS,120.0,52.0,66.0,42.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,72,66,2,452,96.0,87.0,9.0,0.9904553415061296,0.9943957968476357,0.648598949211909,1.0,0.9427904261529481,91.52481027437244,147,Prioridad 2 - Auditoría de seguridad vial,96,162,375,Hotspot robusto integral
4.591,-74.145,126,230,1.8253968253968254,TUNJUELITO,VENECIA OCCIDENTAL,SIN_NMG,CHOQUE,SOLO DANOS,22.0,46.0,110.0,52.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,76,48,2,366,157.0,150.0,7.0,0.9881494454173964,0.9908639813193229,0.5588441330998248,1.0,0.9427904261529481,89.61295971978984,309,Prioridad 3 - Monitoreo y gestión preventiva,157,201,460,Hotspot de carga acumulada
4.663,-74.076,136,184,1.3529411764705883,BARRIOS UNIDOS,SAN MIGUEL,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,30.0,68.0,44.0,42.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,116,16,4,296,249.0,242.0,7.0,0.989492119089317,0.9853765323992995,0.34401634559252775,1.0,0.9885872737886748,86.14944541739638,711,Seguimiento,251,181,264,Seguimiento
4.567,-74.144,98,170,1.7346938775510203,CIUDAD BOLIVAR,EL CHIRCAL SUR,AVENIDA CIUDAD DE VILLAVICENCIO,CHOQUE,SOLO DANOS,34.0,36.0,38.0,62.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,64,32,2,274,299.0,292.0,7.0,0.9802101576182136,0.9824284880326912,0.5220665499124343,1.0,0.9427904261529481,88.54991243432575,422,Prioridad 3 - Monitoreo y gestión preventiva,300,338,542,Hotspot preventivo prioritario
4.656,-74.105,84,136,1.619047619047619,FONTIBON,SALITRE OCCIDENTAL,AVENIDA JORGE ELIECER GAITAN,CHOQUE,SOLO DANOS,32.0,28.0,18.0,58.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,60,22,2,220,472.0,465.0,7.0,0.9733508464681845,0.9720081727962638,0.45140105078809106,1.0,0.9427904261529481,86.79100992410976,626,Seguimiento,480,454,688,Seguimiento
4.66,-74.136,238,354,1.4873949579831933,FONTIBON,CIUDAD HAYUELOS,AVENIDA CENTENARIO,CHOQUE,SOLO DANOS,60.0,64.0,92.0,138.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,188,42,8,598,49.0,42.0,7.0,0.9974605954465849,0.9971978984238179,0.38744892002335085,1.0,0.998861646234676,87.61938120256859,558,Seguimiento,49,44,26,Hotspot de carga acumulada
4.592,-74.089,103,175,1.6990291262135921,SANTA FE,SAN BERNARDINO,AVENIDA DE LA HORTUA,CHOQUE,SOLO DANOS,35.0,38.0,48.0,54.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,69,32,2,279,284.0,278.0,6.0,0.9820782253356685,0.9834792761237595,0.5136018680677175,1.0,0.9427904261529481,88.43899591360189,442,Prioridad 3 - Monitoreo y gestión preventiva,284,308,560,Hotspot preventivo prioritario
4.716,-74.117,150,270,1.8,ENGATIVA,BOLIVIA,AVENIDA MEDELLIN,CHOQUE,SOLO DANOS,48.0,92.0,52.0,78.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,92,56,2,422,109.0,103.0,6.0,0.9916812609457093,0.9936368943374198,0.5462346760070053,1.0,0.9427904261529481,89.48686514886164,317,Prioridad 3 - Monitoreo y gestión preventiva,110,143,465,Hotspot de carga acumulada
4.679,-74.119,198,310,1.5656565656565657,ENGATIVA,SAN IGNACIO,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,78.0,44.0,112.0,76.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,148,44,6,518,70.0,64.0,6.0,0.9955049620548745,0.995942790426153,0.43012259194395797,1.0,0.9967308814944542,88.36602451838878,453,Prioridad 3 - Monitoreo y gestión preventiva,71,78,71,Hotspot de carga acumulada
4.631,-74.145,138,254,1.8405797101449275,KENNEDY,MANDALAY,AVENIDA DE LAS AMERICAS,CHOQUE,SOLO DANOS,68.0,68.0,70.0,48.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,82,54,2,402,126.0,120.0,6.0,0.9900175131348511,0.9926444833625219,0.5627553998832457,1.0,0.9427904261529481,89.76415645067132,289,Prioridad 3 - Monitoreo y gestión preventiva,126,170,446,Hotspot de carga acumulada
4.682,-74.058,156,216,1.3846153846153846,CHAPINERO,CHICO NORTE III SECTOR,AVENIDA PASEO DE LOS LIBERTADORES,CHOQUE,SOLO DANOS,46.0,58.0,42.0,70.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,130,22,4,340,179.0,174.0,5.0,0.9924401634559252,0.9895213076474022,0.3507880910683012,1.0,0.9885872737886748,86.42673671920609,680,Seguimiento,181,129,255,Hotspot de carga acumulada
4.638,-74.094,90,150,1.6666666666666667,TEUSAQUILLO,QUINTA PAREDES,AVENIDA JORGE ELIECER GAITAN,CHOQUE,SOLO DANOS,26.0,46.0,42.0,36.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,62,26,2,242,373.0,369.0,4.0,0.977086981903094,0.9779334500875657,0.48362521891418564,1.0,0.9427904261529481,87.62872154115587,555,Seguimiento,377,385,639,Seguimiento
4.747,-74.096,224,412,1.8392857142857142,SUBA,TIBABUYES,AVENIDA TRANSVERSAL DE SUBA,CHOQUE,SOLO DANOS,72.0,100.0,130.0,110.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,134,86,4,664,30.0,26.0,4.0,0.9970227670753065,0.9983070636310566,0.5626970227670753,1.0,0.9885872737886748,90.93228254524227,187,Prioridad 2 - Auditoría de seguridad vial,30,52,143,Hotspot robusto integral
4.63,-74.168,156,276,1.7692307692307692,KENNEDY,DINTALITO,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,48.0,98.0,64.0,66.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,98,56,2,428,102.0,98.0,4.0,0.9924401634559252,0.9940455341506129,0.5328955049620548,1.0,0.9427904261529481,89.24343257443083,338,Prioridad 3 - Monitoreo y gestión preventiva,104,128,480,Hotspot de carga acumulada
4.699,-74.11,90,150,1.6666666666666667,ENGATIVA,FLORENCIA,AVENIDA CHILE,CHOQUE,SOLO DANOS,14.0,52.0,32.0,52.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,62,26,2,242,373.0,369.0,4.0,0.977086981903094,0.9779334500875657,0.48362521891418564,1.0,0.9427904261529481,87.62872154115587,556,Seguimiento,378,386,640,Seguimiento
4.631,-74.155,126,218,1.7301587301587302,KENNEDY,CIUDAD KENNEDY NORTE,AVENIDA AGOBERTO MEJIA CIFUENTES,CHOQUE,SOLO DANOS,96.0,50.0,36.0,36.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,82,42,2,342,175.0,172.0,3.0,0.9881494454173964,0.989754816112084,0.5215995329830706,1.0,0.9427904261529481,88.84588441330997,392,Prioridad 3 - Monitoreo y gestión preventiva,176,202,524,Hotspot de carga acumulada
4.616,-74.137,150,282,1.88,KENNEDY,PROVIVIENDA,AVENIDA PRIMERO DE MAYO,CHOQUE,SOLO DANOS,88.0,68.0,58.0,68.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,86,62,2,446,94.0,91.0,3.0,0.9916812609457093,0.9945417396380619,0.5749854057209574,1.0,0.9427904261529481,90.07997664915352,263,Prioridad 3 - Monitoreo y gestión preventiva,95,142,435,Hotspot de carga acumulada
4.646,-74.13,140,192,1.3714285714285714,KENNEDY,VILLA ALSACIA,AVENIDA BOYACA,CHOQUE,SOLO DANOS,56.0,62.0,42.0,32.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,118,18,4,308,225.0,222.0,3.0,0.9904553415061296,0.9866316403969644,0.3486281377699942,1.0,0.9885872737886748,86.28604786923526,694,Seguimiento,229,166,261,Seguimiento
4.596,-74.164,312,496,1.5897435897435896,BOSA,OLARTE,AVENIDA DEL SUR,CHOQUE,SOLO DANOS,102.0,138.0,134.0,122.0,4,Hotspot estructural persistente,Prioridad 3 - Seguimiento,230,72,10,840,11.0,9.0,2.0,0.9989492119089317,0.9994162288382954,0.4423234092235844,1.0,0.9995621716287215,88.80502043199066,393,Prioridad 3 - Monitoreo y gestión preventiva,11,18,11,Hotspot de carga acumulada
4.635,-74.079,276,472,1.710144927536232,TEUSAQUILLO,BELALCAZAR,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,96.0,98.0,132.0,146.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,182,90,4,732,18.0,16.0,2.0,0.998598949211909,0.9990075890251021,0.515703444249854,1.0,0.9885872737886748,90.0379451255108,268,Prioridad 3 - Monitoreo y gestión preventiva,18,25,177,Hotspot de carga acumulada
4.649,-74.147,208,368,1.7692307692307692,KENNEDY,VEREDA EL TINTAL URBANO,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,66.0,90.0,130.0,82.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,132,72,4,592,45.0,43.0,2.0,0.99620548744892,0.9973730297723292,0.5328955049620548,1.0,0.9885872737886748,90.30122591943957,243,Prioridad 3 - Monitoreo y gestión preventiva,46,65,165,Hotspot de carga acumulada
