lat_grid,lon_grid,cantidad_siniestros,criticidad_total,severidad_promedio,siniestros_con_muertos,localidad_modal,anios_activos,score_volumen,score_criticidad_total,score_severidad_promedio,score_fatalidad,score_persistencia,IPI,rank_IPI,familia_analitica
4.544,-74.084,5,19,3.8,2,SAN CRISTOBAL,2,0.6981441454870686,0.8687858686740703,0.9904598643511963,0.9871431765670418,1.0,90.89066110158754,143,Hotspot de severidad/fatalidad
4.611,-74.175,5,19,3.8,2,KENNEDY,2,0.6981441454870686,0.8687858686740703,0.9904598643511963,0.9871431765670418,1.0,90.89066110158754,143,Hotspot de severidad/fatalidad
4.608,-74.075,5,19,3.8,2,SANTA FE,2,0.6981441454870686,0.8687858686740703,0.9904598643511963,0.9871431765670418,1.0,90.89066110158754,143,Hotspot de severidad/fatalidad
4.589,-74.167,7,21,3.0,2,CIUDAD BOLIVAR,2,0.7936573004397406,0.885294775285086,0.8777297458448238,0.9871431765670418,1.0,90.87649996273385,146,Hotspot robusto integral
4.627,-74.174,7,21,3.0,2,KENNEDY,2,0.7936573004397406,0.885294775285086,0.8777297458448238,0.9871431765670418,1.0,90.87649996273385,146,Hotspot robusto integral
4.573,-74.139,80,158,1.975,2,TUNJUELITO,2,0.9984720876499963,0.9994782738317061,0.5564582246403816,0.9871431765670418,1.0,90.83103525378252,148,Hotspot robusto integral
4.682,-74.134,12,30,2.5,1,FONTIBON,2,0.898077066408288,0.9378027875083849,0.7423418051725423,0.9603860773645375,1.0,90.77215472907506,149,Hotspot robusto integral
4.566,-74.146,12,30,2.5,1,CIUDAD BOLIVAR,2,0.898077066408288,0.9378027875083849,0.7423418051725423,0.9603860773645375,1.0,90.77215472907506,149,Hotspot robusto integral
4.622,-74.104,11,29,2.6363636363636362,1,PUENTE ARANDA,2,0.8835059998509354,0.9338898412461802,0.7599314302750242,0.9603860773645375,1.0,90.75426697473354,151,Hotspot robusto integral
4.662,-74.134,11,29,2.6363636363636362,1,FONTIBON,2,0.8835059998509354,0.9338898412461802,0.7599314302750242,0.9603860773645375,1.0,90.75426697473354,151,Hotspot robusto integral
4.589,-74.1,14,32,2.2857142857142856,2,ANTONIO NARIÑO,2,0.921033017813222,0.9443616307669375,0.6842066035626444,0.9871431765670418,1.0,90.73488857419692,153,Hotspot robusto integral
4.617,-74.166,14,32,2.2857142857142856,2,KENNEDY,2,0.921033017813222,0.9443616307669375,0.6842066035626444,0.9871431765670418,1.0,90.73488857419692,153,Hotspot robusto integral
4.619,-74.169,21,43,2.0476190476190474,1,KENNEDY,2,0.9623984497279571,0.9711559961243199,0.6425803085637624,0.9603860773645375,1.0,90.73041663561152,155,Hotspot robusto integral
4.608,-74.129,16,36,2.25,1,PUENTE ARANDA,2,0.9379518521278974,0.9566594618767236,0.6801445926809272,0.9603860773645375,1.0,90.7028396810017,156,Hotspot robusto integral
4.611,-74.094,16,36,2.25,1,PUENTE ARANDA,2,0.9379518521278974,0.9566594618767236,0.6801445926809272,0.9603860773645375,1.0,90.7028396810017,156,Hotspot robusto integral
4.614,-74.14,82,156,1.9024390243902438,2,KENNEDY,2,0.9987702168890213,0.9994037415219498,0.5469180889915779,0.9871431765670418,1.0,90.64470447939182,158,Hotspot robusto integral
4.643,-74.059,11,27,2.4545454545454546,2,CHAPINERO,2,0.8835059998509354,0.9243869717522546,0.7344786464932548,0.9871431765670418,1.0,90.59029589326974,159,Hotspot robusto integral
4.675,-74.104,11,27,2.4545454545454546,2,ENGATIVA,2,0.8835059998509354,0.9243869717522546,0.7344786464932548,0.9871431765670418,1.0,90.59029589326974,159,Hotspot robusto integral
4.623,-74.106,11,27,2.4545454545454546,2,PUENTE ARANDA,2,0.8835059998509354,0.9243869717522546,0.7344786464932548,0.9871431765670418,1.0,90.59029589326974,159,Hotspot robusto integral
4.765,-74.045,11,27,2.4545454545454546,2,SUBA,2,0.8835059998509354,0.9243869717522546,0.7344786464932548,0.9871431765670418,1.0,90.59029589326974,159,Hotspot robusto integral
4.581,-74.142,57,109,1.912280701754386,2,TUNJUELITO,2,0.995453529104867,0.9971305060743832,0.5496012521428039,0.9871431765670418,1.0,90.58656927778192,163,Hotspot robusto integral
4.683,-74.123,16,34,2.125,2,FONTIBON,2,0.9379518521278974,0.9506596109413431,0.6528285011552508,0.9871431765670418,1.0,90.57166281583066,164,Hotspot robusto integral
4.688,-74.083,17,35,2.0588235294117645,2,ENGATIVA,2,0.9444734292315718,0.9535291048669599,0.6434374301259596,0.9871431765670418,1.0,90.57166281583065,165,Hotspot robusto integral
4.535,-74.091,10,26,2.6,2,SAN CRISTOBAL,2,0.866326302452113,0.9192069762241932,0.7553849593798911,0.9871431765670418,1.0,90.56122829246478,166,Hotspot robusto integral
4.619,-74.183,10,26,2.6,2,BOSA,2,0.866326302452113,0.9192069762241932,0.7553849593798911,0.9871431765670418,1.0,90.56122829246478,166,Hotspot robusto integral
4.595,-74.138,41,81,1.975609756097561,2,KENNEDY,2,0.9905343966609526,0.9931057613475441,0.5565327569501379,0.9871431765670418,1.0,90.54632183051353,168,Hotspot robusto integral
4.511,-74.115,10,28,2.8,1,USME,2,0.866326302452113,0.9294551688156816,0.768949839755534,0.9603860773645375,1.0,90.50234776775731,169,Hotspot robusto integral
4.598,-74.084,10,28,2.8,1,LOS MARTIRES,2,0.866326302452113,0.9294551688156816,0.768949839755534,0.9603860773645375,1.0,90.50234776775731,169,Hotspot robusto integral
4.63,-74.182,10,28,2.8,1,BOSA,2,0.866326302452113,0.9294551688156816,0.768949839755534,0.9603860773645375,1.0,90.50234776775731,169,Hotspot robusto integral
4.685,-74.158,22,44,2.0,2,FONTIBON,2,0.9660877990608929,0.9726839084743236,0.5991279719758515,0.9871431765670418,1.0,90.50085712156219,172,Hotspot robusto integral
4.613,-74.176,19,39,2.0526315789473686,1,KENNEDY,2,0.9542744279645227,0.964522620556011,0.6429529701125438,0.9603860773645375,1.0,90.44272191995229,173,Hotspot robusto integral
4.585,-74.137,12,28,2.3333333333333335,2,TUNJUELITO,2,0.898077066408288,0.9294551688156816,0.704367593351718,0.9871431765670418,1.0,90.38086010285457,174,Hotspot robusto integral
4.594,-74.134,12,28,2.3333333333333335,2,TUNJUELITO,2,0.898077066408288,0.9294551688156816,0.704367593351718,0.9871431765670418,1.0,90.38086010285457,174,Hotspot robusto integral
4.679,-74.095,5,17,3.4,2,ENGATIVA,2,0.6981441454870686,0.8469106357606022,0.9867332488633823,0.9871431765670418,1.0,90.3786241335619,176,Hotspot de severidad/fatalidad
4.601,-74.182,5,17,3.4,2,BOSA,2,0.6981441454870686,0.8469106357606022,0.9867332488633823,0.9871431765670418,1.0,90.3786241335619,176,Hotspot de severidad/fatalidad
4.756,-74.093,5,17,3.4,2,SUBA,2,0.6981441454870686,0.8469106357606022,0.9867332488633823,0.9871431765670418,1.0,90.3786241335619,176,Hotspot de severidad/fatalidad
4.506,-74.148,5,17,3.4,2,CIUDAD BOLIVAR,2,0.6981441454870686,0.8469106357606022,0.9867332488633823,0.9871431765670418,1.0,90.3786241335619,176,Hotspot de severidad/fatalidad
4.596,-74.096,9,25,2.7777777777777777,2,LOS MARTIRES,2,0.8468733696057241,0.9138779160766192,0.7680181858835805,0.9871431765670418,1.0,90.3182529626593,180,Hotspot robusto integral
4.662,-74.133,9,25,2.7777777777777777,2,FONTIBON,2,0.8468733696057241,0.9138779160766192,0.7680181858835805,0.9871431765670418,1.0,90.3182529626593,180,Hotspot robusto integral
4.549,-74.113,9,25,2.7777777777777777,2,RAFAEL URIBE URIBE,2,0.8468733696057241,0.9138779160766192,0.7680181858835805,0.9871431765670418,1.0,90.3182529626593,180,Hotspot robusto integral
4.619,-74.14,74,146,1.972972972972973,1,KENNEDY,2,0.9980621599463367,0.9991056122829246,0.5563836923306253,0.9603860773645375,1.0,90.27875083848848,183,Hotspot robusto integral
4.666,-74.13,65,119,1.8307692307692307,2,FONTIBON,2,0.9969069091451144,0.9980621599463367,0.5317134978012968,0.9871431765670418,1.0,90.2765148691958,184,Hotspot robusto integral
4.614,-74.175,38,72,1.894736842105263,2,KENNEDY,2,0.9888946858463143,0.9910561228292465,0.5465826935976746,0.9871431765670418,1.0,90.27353357680555,185,Hotspot robusto integral
4.643,-74.062,14,30,2.142857142857143,3,CHAPINERO,2,0.921033017813222,0.9378027875083849,0.6567041812625773,0.9980621599463367,1.0,90.27204293061043,186,Hotspot robusto integral
4.684,-74.063,13,29,2.230769230769231,2,BARRIOS UNIDOS,2,0.9105612282924648,0.9338898412461802,0.6776477603040918,0.9871431765670418,1.0,90.18484012819556,187,Hotspot robusto integral
4.632,-74.154,144,254,1.7638888888888888,8,KENNEDY,2,1.0,1.0,0.5074904971305061,1.0,1.0,90.14980994261012,188,Hotspot robusto integral
4.649,-74.147,52,102,1.9615384615384615,1,KENNEDY,2,0.9942237459938883,0.9961615860475516,0.5560855630916002,0.9603860773645375,1.0,90.13713944995155,189,Hotspot robusto integral
4.614,-74.091,30,58,1.9333333333333333,2,LOS MARTIRES,2,0.9825221733621525,0.9843854811060595,0.5525080122232988,0.9871431765670418,1.0,90.13117686517106,190,Hotspot robusto integral
4.672,-74.125,63,121,1.9206349206349207,1,FONTIBON,2,0.9966833122158456,0.9982857568756056,0.549899381381829,0.9603860773645375,1.0,90.10509055675635,191,Hotspot robusto integral
4.62,-74.098,15,31,2.066666666666667,2,PUENTE ARANDA,2,0.9300514272937318,0.9412685399120518,0.644331817843035,0.9871431765670418,1.0,90.0558992323172,192,Hotspot robusto integral
4.631,-74.141,11,27,2.4545454545454546,1,KENNEDY,2,0.8835059998509354,0.9243869717522546,0.7344786464932548,0.9603860773645375,1.0,90.05515390921964,193,Hotspot robusto integral
4.698,-74.124,11,27,2.4545454545454546,1,ENGATIVA,2,0.8835059998509354,0.9243869717522546,0.7344786464932548,0.9603860773645375,1.0,90.05515390921964,193,Hotspot robusto integral
4.602,-74.134,17,35,2.0588235294117645,1,KENNEDY,2,0.9444734292315718,0.9535291048669599,0.6434374301259596,0.9603860773645375,1.0,90.03652083178058,195,Hotspot robusto integral
4.692,-74.086,27,51,1.8888888888888888,4,ENGATIVA,2,0.9782738317060445,0.9795781471267795,0.5444212566147425,0.9992546769024372,1.0,90.03055824700009,196,Hotspot robusto integral
4.771,-74.083,28,54,1.9285714285714286,2,SUBA,2,0.9802116717597078,0.982112245658493,0.5519862860550049,0.9871431765670418,1.0,90.02906760080494,197,Hotspot robusto integral
4.596,-74.158,55,105,1.9090909090909092,1,CIUDAD BOLIVAR,2,0.9950436014012074,0.9964969814414548,0.5483714690318253,0.9603860773645375,1.0,90.00596258478049,198,Hotspot robusto integral
4.626,-74.138,60,108,1.8,2,KENNEDY,2,0.9961988522024298,0.9969814414548707,0.5198628605500485,0.9871431765670418,1.0,90.0037266154878,199,Hotspot robusto integral
4.684,-74.079,40,78,1.95,1,BARRIOS UNIDOS,2,0.9900499366475367,0.9925840351792502,0.5550421107550123,0.9603860773645375,1.0,89.96124319892674,200,Hotspot robusto integral
